product_id,actual_price,rating,category_Car&Motorbike,category_Computers&Accessories,category_Electronics,category_Health&PersonalCare,category_Home&Kitchen,category_HomeImprovement,category_MusicalInstruments,category_OfficeProducts,category_Toys&Games
B09JN37WBX,749.0,4.6,False,False,False,False,True,False,False,False,False
B01I1LDZGA,1775.0,3.9,False,False,False,False,True,False,False,False,False
B0BN2576GQ,1599.0,3.7,False,False,False,False,True,False,False,False,False
B06XPYRWV5,1795.0,4.2,False,False,False,False,True,False,False,False,False
B01N1XVVLC,15999.0,4.1,False,False,False,False,True,False,False,False,False
B00O2R38C4,1490.0,4.1,False,False,False,False,True,False,False,False,False
B0B2CZTCL2,1999.0,3.8,False,False,False,False,True,False,False,False,False
B00PVT30YI,499.0,4.1,False,False,False,False,True,False,False,False,False
B00SH18114,299.0,4.6,False,False,False,False,True,False,False,False,False
B00E9G8KOY,600.0,4.1,False,False,False,False,True,False,False,False,False
B00H3H03Q4,1130.0,4.2,False,False,False,False,True,False,False,False,False
B0756K5DYZ,6295.0,3.9,False,False,False,False,True,False,False,False,False
B0188KPKB2,9455.0,4.1,False,False,False,False,True,False,False,False,False
B091KNVNS9,699.0,4.1,False,False,False,False,True,False,False,False,False
B075JJ5NQC,4999.0,4.0,False,False,False,False,True,False,False,False,False
B0B5KZ3C53,2900.0,3.7,False,False,False,False,True,False,False,False,False
B09NTHQRW3,2499.0,4.1,False,False,False,False,True,False,False,False,False
B008YW3CYM,1190.0,4.1,False,False,False,False,True,False,False,False,False
B07QHHCB27,2100.0,4.1,False,False,False,False,True,False,False,False,False
B0BMFD94VD,499.0,3.3,False,False,False,False,True,False,False,False,False
B00HZIOGXW,825.0,4.1,False,False,False,False,True,False,False,False,False
B09CKSYBLR,1499.0,4.1,False,False,False,False,True,False,False,False,False
B072J83V9W,9995.0,4.4,False,False,False,False,True,False,False,False,False
B09MTLG4TP,999.0,4.3,False,False,False,False,True,False,False,False,False
B097XJQZ8H,6000.0,4.1,False,False,False,False,True,False,False,False,False
B00935MD1C,3945.0,3.7,False,False,False,False,True,False,False,False,False
B0BR4F878Q,1999.0,4.8,False,False,False,False,True,False,False,False,False
B0B3G5XZN5,3499.0,4.5,False,False,False,False,True,False,False,False,False
B07WKB69RS,5550.0,4.0,False,False,False,False,True,False,False,False,False
B09DL9978Y,4590.0,4.1,False,False,False,False,True,False,False,False,False
B06XMZV7RH,499.0,3.9,False,False,False,False,True,False,False,False,False
B09WMTJPG7,4400.0,4.1,False,False,False,False,True,False,False,False,False
B09ZK6THRR,1000.0,4.2,False,False,False,False,True,False,False,False,False
B07MP21WJD,299.0,4.1,False,False,False,False,True,False,False,False,False
B09XB1R2F3,799.0,3.5,False,False,False,False,True,False,False,False,False
B08Y5QJXSR,5190.0,4.3,False,False,False,False,True,False,False,False,False
B07WJXCTG9,1345.0,3.9,False,False,False,False,True,False,False,False,False
B09NBZ36F7,4000.0,4.2,False,False,False,False,True,False,False,False,False
B0912WJ87V,4000.0,3.8,True,False,False,False,False,False,False,False,False
B0BMTZ4T1D,1599.0,4.5,False,False,False,False,True,False,False,False,False
B07Z51CGGH,9999.0,3.8,False,False,False,False,True,False,False,False,False
B0BDG6QDYD,1990.0,4.1,False,False,False,False,True,False,False,False,False
B00YQLG7GK,1695.0,4.2,False,False,False,False,True,False,False,False,False
B00SMJPA9C,940.0,4.1,False,False,False,False,True,False,False,False,False
B0B9RN5X8B,4700.0,4.2,False,False,False,False,True,False,False,False,False
B08QW937WV,2999.0,4.5,False,False,False,False,True,False,False,False,False
B0B4PPD89B,79.0,4.0,False,False,False,False,True,False,False,False,False
B08GM5S4CQ,14290.0,4.4,False,False,False,False,True,False,False,False,False
B00NM6MO26,3945.0,4.0,False,False,False,False,True,False,False,False,False
B083M7WPZD,5999.0,4.0,False,False,False,False,True,False,False,False,False
B07GLSKXS1,1950.0,3.9,False,False,False,False,True,False,False,False,False
B09F6KL23R,2799.0,4.0,False,False,False,False,True,False,False,False,False
B094G9L9LT,1950.0,3.8,False,False,False,False,True,False,False,False,False
B09FZ89DK6,9999.0,4.2,False,False,False,False,True,False,False,False,False
B0811VCGL5,12999.0,4.3,False,False,False,False,True,False,False,False,False
B07FXLC2G2,699.0,4.2,False,False,False,False,True,False,False,False,False
B01LYU3BZF,3190.0,4.3,False,False,False,False,True,False,False,False,False
B083RC4WFJ,799.0,4.2,False,False,False,False,True,False,False,False,False
B09SFRNKSR,499.0,4.4,False,False,False,False,True,False,False,False,False
B07NRTCDS5,1499.0,3.8,False,False,False,False,True,False,False,False,False
B07SPVMSC6,2660.0,4.1,False,False,False,False,True,False,False,False,False
B09H3BXWTK,2799.0,3.9,False,False,False,False,True,False,False,False,False
B0073QGKAS,1499.0,4.3,False,False,False,False,True,False,False,False,False
B08GJ57MKL,59900.0,4.4,False,False,False,False,True,False,False,False,False
B009DA69W6,1900.0,3.6,False,False,False,False,True,False,False,False,False
B099PR2GQJ,999.0,3.8,False,False,False,False,True,False,False,False,False
B08G8H8DPL,6375.0,4.0,False,False,False,False,True,False,False,False,False
B08VGM3YMF,499.0,4.1,False,False,False,False,True,False,False,False,False
B08TTRVWKY,1899.0,4.3,False,False,False,False,True,False,False,False,False
B07T4D9FNY,1490.0,4.0,False,False,False,False,True,False,False,False,False
B07RX42D3D,350.0,3.9,False,False,False,False,True,False,False,False,False
B08WRKSF9D,8500.0,4.4,False,False,False,False,True,False,False,False,False
B09R83SFYV,2499.0,3.7,False,False,False,False,True,False,False,False,False
B07989VV5K,1560.0,3.6,False,False,False,False,True,False,False,False,False
B07FL3WRX5,6500.0,3.7,False,False,False,False,True,False,False,False,False
B0BPCJM7TB,999.0,4.0,False,False,False,False,True,False,False,False,False
B08H673XKN,7795.0,4.2,False,False,False,False,True,False,False,False,False
B07DXRGWDJ,5995.0,3.8,False,False,False,False,True,False,False,False,False
B08243SKCK,299.0,4.2,False,False,False,False,True,False,False,False,False
B09SPTNG58,2349.0,3.9,False,False,False,False,True,False,False,False,False
B083J64CBB,499.0,4.0,False,False,False,False,True,False,False,False,False
B08JV91JTK,1299.0,4.1,False,False,False,False,True,False,False,False,False
B0BQ3K23Y1,499.0,4.8,False,False,False,False,True,False,False,False,False
B09MT94QLL,4775.0,4.2,False,False,False,False,True,False,False,False,False
B07NKNBTT3,1230.0,4.1,False,False,False,False,True,False,False,False,False
B09KPXTZXN,1999.0,4.0,False,False,False,False,True,False,False,False,False
B078HG2ZPS,5156.0,3.9,False,False,False,False,True,False,False,False,False
B07N2MGB3G,1999.0,4.1,False,False,False,False,True,False,False,False,False
B008LN8KDM,2095.0,4.3,False,False,False,False,True,False,False,False,False
B08MZNT7GP,19825.0,4.1,False,False,False,False,True,False,False,False,False
B009P2L7CO,1920.0,4.2,False,False,False,False,True,False,False,False,False
B07YC8JHMB,16000.0,3.9,False,False,False,False,True,False,False,False,False
B0BNQMF152,2199.0,3.7,False,False,False,False,True,False,False,False,False
B08J7VCT12,14999.0,4.1,False,False,False,False,True,False,False,False,False
B0989W6J2F,1799.0,4.0,False,False,False,False,True,False,False,False,False
B0B84KSH3X,1950.0,3.8,False,False,False,False,True,False,False,False,False
B08HLC7Z3G,2995.0,4.2,False,False,False,False,True,False,False,False,False
B0BN6M3TCM,999.0,4.6,False,False,False,False,True,False,False,False,False
B01L6MT7E0,11995.0,4.1,False,False,False,False,True,False,False,False,False
B0B9F9PT8R,2999.0,3.3,False,False,False,False,True,False,False,False,False
B0883LQJ6B,1690.0,4.2,False,False,False,False,True,False,False,False,False
B099Z83VRC,1790.0,4.3,False,False,False,False,True,False,False,False,False
B00S9BSJC8,8995.0,4.3,False,False,False,False,True,False,False,False,False
B0B4SJKRDF,239.0,4.3,False,False,False,False,True,False,False,False,False
B0BM4KTNL1,1599.0,4.7,False,False,False,False,True,False,False,False,False
B08S6RKT4L,4290.0,4.4,False,False,False,False,True,False,False,False,False
B09SZ5TWHW,2890.0,3.9,False,False,False,False,True,False,False,False,False
B0BLC2BYPX,1299.0,4.7,False,False,False,False,True,False,False,False,False
B00P0R95EA,640.0,4.1,False,False,False,False,True,False,False,False,False
B07W4HTS8Q,3790.0,3.8,False,False,False,False,True,False,False,False,False
B078JBK4GX,4560.0,4.4,False,False,False,False,True,False,False,False,False
B08S7V8YTN,3500.0,4.3,False,False,False,False,True,False,False,False,False
B07H5PBN54,2600.0,3.4,False,False,False,False,True,False,False,False,False
B07YCBSCYB,3300.0,4.2,False,False,False,False,True,False,False,False,False
B098T9CJVQ,699.0,3.7,False,False,False,False,True,False,False,False,False
B01KCSGBU2,23559.0,4.3,False,False,False,False,True,False,False,False,False
B095XCRDQW,1599.0,4.3,False,False,False,False,True,False,False,False,False
B09CTWFV5W,9995.0,4.4,False,False,False,False,True,False,False,False,False
B0B7NWGXS6,2545.0,4.1,False,False,False,False,True,False,False,False,False
B07DZ986Q2,8995.0,4.0,False,False,False,False,True,False,False,False,False
B07KKJPTWB,1999.0,4.4,False,False,False,False,True,False,False,False,False
B071R3LHFM,5500.0,3.8,False,False,False,False,True,False,False,False,False
B086X18Q71,12150.0,4.3,False,False,False,False,True,False,False,False,False
B07WVQG8WZ,4995.0,3.8,False,False,False,False,True,False,False,False,False
B0BFBNXS94,1499.0,2.3,False,False,False,False,True,False,False,False,False
B071113J7M,7506.0,4.5,False,False,False,False,True,False,False,False,False
B09YLWT89W,18000.0,4.0,False,False,False,False,True,False,False,False,False
B0814LP6S9,1099.0,3.7,False,False,False,False,True,False,False,False,False
B07BKSSDR2,1900.0,4.0,False,False,False,True,False,False,False,False,False
B09VGS66FV,1850.0,4.4,False,False,False,False,True,False,False,False,False
B07RCGTZ4M,9999.0,4.1,False,False,False,False,True,False,False,False,False
B0747VDH9L,3995.0,4.4,False,False,False,False,True,False,False,False,False
B08XLR6DSB,1499.0,3.1,False,False,False,False,True,False,False,False,False
B08H6CZSHT,3295.0,4.3,False,False,False,False,True,False,False,False,False
B07CVR2L5K,2695.0,4.4,False,False,False,False,True,False,False,False,False
B09J4YQYX3,2290.0,4.4,False,False,False,False,True,False,False,False,False
B0B2DD8BQ8,3099.0,4.1,False,False,False,False,True,False,False,False,False
B0123P3PWE,1075.0,4.1,False,False,False,False,True,False,False,False,False
B08HDCWDXD,6999.0,4.0,False,False,False,False,True,False,False,False,False
B0836JGZ74,2499.0,3.6,False,False,False,False,True,False,False,False,False
B0BCKJJN8R,7290.0,3.9,False,False,False,False,True,False,False,False,False
B008P7IF02,5795.0,3.9,False,False,False,False,True,False,False,False,False
B08CNLYKW5,3398.0,3.8,False,False,False,False,True,False,False,False,False
B08C7TYHPB,1490.0,4.1,False,False,False,False,True,False,False,False,False
B08VJFYH6N,1620.0,4.1,False,False,False,False,True,False,False,False,False
B08235JZFB,1000.0,4.1,False,False,False,False,True,False,False,False,False
B078XFKBZL,640.0,3.8,False,False,False,False,True,False,False,False,False
B01M265AAK,4495.0,4.3,False,False,False,False,True,False,False,False,False
B0B694PXQJ,2999.0,4.5,False,False,False,False,True,False,False,False,False
B00B3VFJY2,980.0,4.2,False,False,False,False,True,False,False,False,False
B08W9BK4MD,899.0,3.9,False,False,False,False,True,False,False,False,False
B09X5HD5T1,499.0,3.5,False,False,False,False,True,False,False,False,False
B08H6B3G96,3995.0,4.3,False,False,False,False,True,False,False,False,False
B09N3BFP4M,11500.0,3.9,False,False,False,False,True,False,False,False,False
B09DSQXCM8,499.0,3.9,False,False,False,False,True,False,False,False,False
B01M69WCZ6,3550.0,4.0,False,False,False,False,True,False,False,False,False
B0BM9H2NY9,1599.0,4.7,False,False,False,False,True,False,False,False,False
B099FDW2ZF,1499.0,4.1,False,False,False,False,True,False,False,False,False
B0B935YNR7,2999.0,3.8,False,False,False,False,True,False,False,False,False
B07JGCGNDG,11500.0,4.1,False,False,False,False,True,False,False,False,False
B07GWTWFS2,1975.0,4.1,False,False,False,False,True,False,False,False,False
B09KRHXTLN,1699.0,3.9,False,False,False,False,True,False,False,False,False
B09H34V36W,2495.0,3.8,False,False,False,False,True,False,False,False,False
B09J2QCKKM,3500.0,4.1,False,False,False,False,True,False,False,False,False
B09XRBJ94N,4600.0,4.3,False,False,False,False,True,False,False,False,False
B07SLNG3LW,10295.0,3.9,False,False,False,False,True,False,False,False,False
B0BNDGL26T,2199.0,2.8,False,False,False,False,True,False,False,False,False
B095PWLLY6,2380.0,4.0,False,False,False,False,True,False,False,False,False
B07Y9PY6Y1,8820.0,4.5,False,False,False,False,True,False,False,False,False
B0BJ966M5K,24999.0,4.6,False,False,False,False,True,False,False,False,False
B086GVRP63,2400.0,4.1,False,False,False,False,True,False,False,False,False
B08MVXPTDG,4200.0,4.1,False,False,False,False,True,False,False,False,False
B0BMZ6SY89,1599.0,3.4,False,False,False,False,True,False,False,False,False
B09P1MFKG1,2999.0,4.6,False,False,False,False,True,False,False,False,False
B01LY9W8AF,1282.0,4.2,False,False,False,False,True,False,False,False,False
B07ZJND9B9,1990.0,3.9,False,False,False,False,True,False,False,False,False
B0B2CWRDB1,9999.0,4.2,False,False,False,False,True,False,False,False,False
B072NCN9M4,11850.0,4.2,False,False,False,False,True,False,False,False,False
B08SKZ2RMG,999.0,4.1,False,False,False,False,True,False,False,False,False
B0B53DS4TF,20049.0,4.8,False,False,False,False,True,False,False,False,False
B08BJN4MP3,24850.0,4.4,False,False,False,False,True,False,False,False,False
B0BCYQY9X5,16490.0,4.3,False,False,False,False,True,False,False,False,False
B009UORDX4,975.0,4.3,False,False,False,False,True,False,False,False,False
B08VGDBF3B,499.0,4.0,False,False,False,False,True,False,False,False,False
B012ELCYUG,635.0,4.3,False,False,False,False,True,False,False,False,False
B07S9M8YTY,1390.0,4.0,False,False,False,False,True,False,False,False,False
B0B19VJXQZ,59900.0,4.4,False,False,False,False,True,False,False,False,False
B00SMFPJG0,670.0,4.1,False,False,False,False,True,False,False,False,False
B0BHYLCL19,399.0,3.6,False,False,False,False,True,False,False,False,False
B0BPJBTB3F,2495.0,2.0,False,False,False,False,True,False,False,False,False
B08MXJYB2V,3390.0,4.0,False,False,False,False,True,False,False,False,False
B081B1JL35,2499.0,3.7,False,False,False,False,True,False,False,False,False
B09VL9KFDB,4200.0,3.8,False,False,False,False,True,False,False,False,False
B0B1MDZV9C,4495.0,3.9,False,False,False,False,True,False,False,False,False
B08TT63N58,2199.0,3.1,False,False,False,False,True,False,False,False,False
B08YK7BBD2,999.0,3.0,False,False,False,False,True,False,False,False,False
B07YQ5SN4H,595.0,4.0,False,False,False,False,True,False,False,False,False
B0B7FJNSZR,19990.0,4.4,False,False,False,False,True,False,False,False,False
B01N6IJG0F,1010.0,4.1,False,False,False,False,True,False,False,False,False
B0B84QN4CN,1100.0,3.6,False,False,False,False,True,False,False,False,False
B0B8ZM9RVV,999.0,4.4,False,False,False,False,True,False,False,False,False
B01892MIPA,10900.0,4.2,False,False,False,False,True,False,False,False,False
B08ZHYNTM1,4005.0,4.3,False,False,False,False,True,False,False,False,False
B09SDDQQKP,3295.0,3.8,False,False,False,False,True,False,False,False,False
B0B5RP43VN,4650.0,4.1,False,False,False,False,True,False,False,False,False
B096NTB9XT,24500.0,4.0,False,False,False,False,True,False,False,False,False
B078JF6X9B,6070.0,4.2,False,False,False,False,True,False,False,False,False
B08CGW4GYR,999.0,3.6,False,False,False,False,True,False,False,False,False
B00A328ENA,3945.0,4.2,False,False,False,False,True,False,False,False,False
B0763K5HLQ,1499.0,4.1,False,False,False,False,True,False,False,False,False
B09PDZNSBG,6700.0,4.2,False,False,False,False,True,False,False,False,False
B085LPT5F4,2800.0,3.9,False,False,False,False,True,False,False,False,False
B0B9RZ4G4W,1699.0,4.0,False,False,False,False,True,False,False,False,False
B0085W2MUQ,970.0,4.2,False,False,False,False,True,False,False,False,False
B09474JWN6,1500.0,4.2,False,False,False,False,True,False,False,False,False
B09G2VTHQM,1295.0,4.1,False,False,False,False,True,False,False,False,False
B07R679HTT,23999.0,4.4,False,False,False,False,True,False,False,False,False
B00B7GKXMG,850.0,4.1,False,False,False,False,True,False,False,False,False
B07H3N8RJH,6000.0,4.2,False,False,False,False,True,False,False,False,False
B07K2HVKLL,1020.0,4.1,False,False,False,False,True,False,False,False,False
B09MQ9PDHR,1999.0,3.9,False,False,False,False,True,False,False,False,False
B014HDJ7ZE,7445.0,3.9,False,False,False,False,True,False,False,False,False
B07D2NMTTV,3500.0,4.2,False,False,False,False,True,False,False,False,False
B075K76YW1,1395.0,4.2,False,False,False,False,True,False,False,False,False
B0BNLFQDG2,2199.0,3.7,False,False,False,False,True,False,False,False,False
B082ZQ4479,4330.0,3.7,False,False,False,False,True,False,False,False,False
B09Y358DZQ,4295.0,3.4,False,False,False,False,True,False,False,False,False
B09M3F4HGB,18990.0,4.2,False,False,False,False,True,False,False,False,False
B07VZH6ZBB,12500.0,4.0,False,False,False,False,True,False,False,False,False
B07F366Z51,2385.0,4.1,False,False,False,False,True,False,False,False,False
B077BTLQ67,4890.0,3.9,False,False,False,False,True,False,False,False,False
B07YSJ7FF1,1100.0,4.0,False,False,False,False,True,False,False,False,False
B07TXCY3YK,3899.0,3.9,False,False,False,False,True,False,False,False,False
B07TC9F7PN,16899.0,4.2,False,False,False,False,True,False,False,False,False
B09NS5TKPN,75990.0,4.3,False,False,False,False,True,False,False,False,False
B00LP9RFSU,825.0,4.0,False,False,False,False,True,False,False,False,False
B0B7L86YCB,300.0,2.6,False,False,False,False,True,False,False,False,False
B09VPH38JS,1499.0,3.8,False,False,False,False,True,False,False,False,False
B01MUAUOCX,747.0,4.5,False,False,False,False,True,False,False,False,False
B09MB3DKG1,3999.0,3.5,False,False,False,False,True,False,False,False,False
B08QHLXWV3,11990.0,3.9,False,False,False,False,True,False,False,False,False
B07G147SZD,3799.0,4.0,False,False,False,False,True,False,False,False,False
B09LH32678,1999.0,4.0,False,False,False,False,True,False,False,False,False
B09R1YFL6S,2999.0,3.5,False,False,False,False,True,False,False,False,False
B07Q4NJQC5,599.0,4.0,False,False,False,False,True,False,False,False,False
B097RN7BBK,1999.0,3.4,False,False,False,False,True,False,False,False,False
B097MKZHNV,4849.0,4.2,False,False,False,False,True,False,False,False,False
B07LG96SDB,510.0,3.8,False,False,False,False,True,False,False,False,False
B08KS2KQTK,499.0,4.1,False,False,False,False,True,False,False,False,False
B095K14P86,1299.0,4.2,False,False,False,False,True,False,False,False,False
B08K36NZSV,999.0,4.3,False,False,False,False,True,False,False,False,False
B07LDPLSZC,1190.0,4.2,False,False,False,False,True,False,False,False,False
B07F1T31ZZ,400.0,4.1,False,False,False,False,True,False,False,False,False
B0BNDRK886,599.0,3.9,False,False,False,False,True,False,False,False,False
B09ZVJXN5L,999.0,3.3,False,False,False,False,True,False,False,False,False
B08JKPVDKL,699.0,4.3,False,False,False,False,True,False,False,False,False
B09JFR8H3Q,1499.0,3.9,False,False,False,False,True,False,False,False,False
B07LDN9Q2P,1295.0,4.3,False,False,False,False,True,False,False,False,False
B08T8KWNQ9,4999.0,3.6,False,False,False,False,True,False,False,False,False
B07Y1RCCW5,2550.0,3.8,False,False,False,False,True,False,False,False,False
B0762HXMTF,1950.0,3.9,False,False,False,False,True,False,False,False,False
B00K57MR22,8478.0,4.6,False,False,False,False,True,False,False,False,False
B07TTSS5MP,3299.0,3.8,False,False,False,False,True,False,False,False,False
B09ZDVL7L8,3895.0,3.9,False,False,False,False,True,False,False,False,False
B09XHXXCFH,5495.0,4.1,False,False,False,False,True,False,False,False,False
B0BL3R4RGS,999.0,3.6,False,False,False,False,True,False,False,False,False
B07P1BR7L8,8995.0,4.4,False,False,False,False,True,False,False,False,False
B078WB1VWJ,1599.0,4.3,False,False,False,False,True,False,False,False,False
B0BP89YBC1,3500.0,4.7,False,False,False,False,True,False,False,False,False
B09W9V2PXG,1999.0,4.3,False,False,False,False,True,False,False,False,False
B09XTQFFCG,3199.0,3.9,False,False,False,False,True,False,False,False,False
B08LVVTGZK,1300.0,3.9,False,False,False,False,True,False,False,False,False
B07J2BQZD6,399.0,3.7,False,False,False,False,True,False,False,False,False
B07HK53XM4,599.0,3.5,False,False,False,False,True,False,False,False,False
B08RDWBYCQ,999.0,4.0,False,False,False,False,True,False,False,False,False
B09FHHTL8L,199.0,4.1,False,False,False,False,True,False,False,False,False
B0BHNHMR3H,1299.0,3.9,False,False,False,False,True,False,False,False,False
B07D8VBYB4,7776.0,4.4,False,False,False,False,True,False,False,False,False
B0B3TBY2YX,2299.0,4.3,False,False,False,False,True,False,False,False,False
B088WCFPQF,1500.0,4.5,False,False,False,False,True,False,False,False,False
B07JZSG42Y,2590.0,4.0,False,False,False,False,True,False,False,False,False
B08YRMBK9R,6299.0,3.9,False,False,False,False,True,False,False,False,False
B00935MGHS,1795.0,4.2,False,False,False,False,True,False,False,False,False
B07B5XJ572,3190.0,4.1,False,False,False,False,True,False,False,False,False
B086199CWG,4799.0,3.7,False,False,False,False,True,False,False,False,False
B0BBWJFK5C,8999.0,4.1,False,False,False,False,True,False,False,False,False
B07GLS2563,1899.0,4.2,False,False,False,False,True,False,False,False,False
B09P182Z2H,5799.0,4.3,False,False,False,False,True,False,False,False,False
B0B59K1C8F,799.0,3.6,False,False,False,False,True,False,False,False,False
B06Y36JKC3,300.0,4.1,False,False,False,False,True,False,False,False,False
B075S9FVRY,7200.0,4.5,False,False,False,False,True,False,False,False,False
B08SJVD8QD,389.0,4.2,False,False,False,False,True,False,False,False,False
B07FJNNZCJ,13049.0,4.3,False,False,False,False,True,False,False,False,False
B09MFR93KS,5999.0,4.0,False,False,False,False,True,False,False,False,False
B07Y5FDPKV,2400.0,4.2,False,False,False,False,True,False,False,False,False
B0756KCV5K,5295.0,4.2,False,False,False,False,True,False,False,False,False
B0BJ6P3LSK,24999.0,4.5,False,False,False,False,True,False,False,False,False
B09HS1NDRQ,799.0,3.8,False,False,False,False,True,False,False,False,False
B018SJJ0GE,2999.0,4.4,False,False,False,False,True,False,False,False,False
B09FPP3R1D,2495.0,4.1,False,False,False,False,True,False,False,False,False
B01F7B2JCI,450.0,4.2,False,False,False,False,True,False,False,False,False
B09NNZ1GF7,999.0,4.3,False,False,False,False,True,False,False,False,False
B01CS4A5V4,1690.0,4.1,False,False,False,False,True,False,False,False,False
B0BL11S5QK,3890.0,4.2,False,False,False,False,True,False,False,False,False
B09BL2KHQW,260.0,4.1,False,False,False,False,True,False,False,False,False
B081RLM75M,599.0,3.9,False,False,False,False,True,False,False,False,False
B07SYYVP69,1950.0,3.9,False,False,False,False,True,False,False,False,False
B0BDZWMGZ1,2990.0,3.8,False,False,False,False,True,False,False,False,False
B078JT7LTD,8073.0,4.6,False,False,False,False,True,False,False,False,False
B09WF4Q7B3,2599.0,3.6,False,False,False,False,True,False,False,False,False
B092R48XXB,29999.0,4.1,False,False,False,False,True,False,False,False,False
B00KIDSU8S,2360.0,4.2,False,False,False,False,True,False,False,False,False
B0977CGNJJ,11495.0,4.3,False,False,False,False,True,False,False,False,False
B08WWKM5HQ,4780.0,3.9,False,False,False,False,True,False,False,False,False
B015GX9Y0W,2400.0,3.9,False,False,False,False,True,False,False,False,False
B089BDBDGM,249.0,4.0,False,False,False,False,True,False,False,False,False
B0BPBG712X,1199.0,4.4,False,False,False,False,True,False,False,False,False
B00JBNZPFM,10999.0,4.2,False,False,False,False,True,False,False,False,False
B08N6P8G5K,10995.0,4.5,False,False,False,False,True,False,False,False,False
B07NPBG1B4,3300.0,4.1,False,False,False,False,True,False,False,False,False
B01MRARGBW,400.0,4.1,False,False,False,False,True,False,False,False,False
B07VZYMQNZ,1440.0,4.2,False,False,False,False,True,False,False,False,False
B01L7C4IU2,3045.0,4.2,False,False,False,False,True,False,False,False,False
B09H7JDJCW,3595.0,4.0,False,False,False,False,True,False,False,False,False
B07F6GXNPB,500.0,4.3,False,False,False,False,True,False,False,False,False
B0B97D658R,799.0,3.6,False,False,False,False,True,False,False,False,False
B09NFSHCWN,1899.0,3.5,False,False,False,False,True,False,False,False,False
B076VQS87V,799.0,4.3,False,False,False,False,True,False,False,False,False
B09LMMFW3S,399.0,3.6,False,False,False,False,True,False,False,False,False
B0BBLHTRM9,699.0,2.9,False,False,False,False,True,False,False,False,False
B0BJYSCWFQ,1999.0,4.2,False,False,False,False,True,False,False,False,False
B0187F2IOK,2199.0,4.4,False,False,False,False,True,False,False,False,False
B0B8CB7MHW,999.0,4.1,False,False,False,False,True,False,False,False,False
B07K19NYZ8,3290.0,3.8,False,False,False,False,True,False,False,False,False
B08ZXZ362Z,3098.0,3.5,False,False,False,False,True,False,False,False,False
B00GHL8VP2,4990.0,4.1,False,False,False,False,True,False,False,False,False
B0B9JZW1SQ,1200.0,3.2,False,False,False,False,True,False,False,False,False
B00TI8E7BI,2695.0,4.4,False,False,False,False,True,False,False,False,False
B07J9KXQCC,2299.0,3.6,False,False,False,False,True,False,False,False,False
B0B3JSWG81,999.0,3.1,False,False,False,False,True,False,False,False,False
B08L7J3T31,919.0,4.0,False,False,False,False,True,False,False,False,False
B01M6453MB,3045.0,4.1,False,False,False,False,True,False,False,False,False
B009P2LIL4,3080.0,3.6,False,False,False,False,True,False,False,False,False
B00J5DYCCA,1890.0,4.0,False,False,False,False,True,False,False,False,False
B01486F4G6,3690.0,4.3,False,False,False,False,True,False,False,False,False
